dataset_id,dataset_name,existing_description,suggested_description,source,owner
6f2553ae-c278-43ce-b0c9-b1bdafe42a63,TDLinx - Store Outlet Table,GSTVSTR,,existing,Aaron Olson
67a3a64f-5646-4afd-88e6-dcaa5d963e64,TDLinx Archive Sites,,,,Abigail Kane
f6154316-0a44-4e24-857f-c9cc118eb744,TDLinx Duplicate TDLinx ID,,Site and location reference data,inferred,Kayla Cekal
bec05361-b2ba-4ce0-a05b-869f50295912,TDLINX Update File,"Replace this data set (GSTVSTR) monthly upon TDLINX delivery, to run NOC Report - TDLINX Combined Export",,existing,Adam Doughty
ca7bf781-9693-4cf2-a890-8282a5cbaa4c,TDLinx Verified Addresses,,Site and location reference data,inferred,Aaron Olson
87e6deec-b5f2-40d4-a56f-8ac5ed33a3dc,TDLinx Verified Addresses WIP,,Site and location reference data,inferred,Abigail Kane
807eb0b8-c850-4b71-be7b-bcbf1ffd5026,TEMP - Additional Dover Transaction Analysis,,Data specific to the Dover network,inferred,Aaron Olson
3fed787e-71c6-4601-bfa2-ce9c016f0b5c,Temp - Additional Dover Transactions Analysis,,Data specific to the Dover network,inferred,Aaron Olson
70bd21e5-7608-4fcf-9931-545c088a13bb,TEMP - All ICS Sites With Migration Date,,,,Bill Binkiewicz
c67986b6-a01e-4c23-8983-4e36a44ce6e8,TEMP - All ICS Sites With or Without POP Data,,,,Bill Binkiewicz
67e609e7-5537-4026-9603-ed49be714361,TEMP - Analysis - Transactions - MoM By Site,,,,Aaron Olson
a60c0e00-424d-4f01-b607-5a32b8ca8bd9,TEMP - Analysis - Transactions - YoY By Site By Day,,,,Aaron Olson
8c29bd92-9366-4288-b3e0-ebd370268f7d,TEMP - Analysis - Transactions - YoY By Site By Day,,,,Aaron Olson
bf5c51eb-7158-4341-9fb6-f821775ef3a2,TEMP - Analysis - Transactions - YoY By Site By Day,,,,Aaron Olson
02a5fae5-4c6d-4ab9-8d86-20896a6aaab8,TEMP - Campaign Validated Impressions - Base Data Set - Troubleshooting Variances,,"Base dataset for campaign-level validated impression counts, used for billing and reporting",inferred,Aaron Olson
dfa12fa8-ad86-4a38-99b6-715bbb18aaa0,Temp - Casey's Site List,,Data specific to the Casey's retailer network,inferred,Aaron Olson
b8926484-15d1-44cc-95ae-334375527d0b,TEMP - Casey's Standup - Average Daily And Monthly Impressions,,Data specific to the Casey's retailer network,inferred,Aaron Olson
6cf6b8a6-eded-462e-a231-0c7b57ffcc84,TEMP - Combined Raw DXPromote Proof of Play,,DXPromote Proof of Play data for retailer-promoted content verification,inferred,Aaron Olson
40281cfe-41bb-42b1-ac62-709e4089da38,TEMP - CVI Data Check - IO 9799,,,,Aaron Olson
67dd6761-5ae1-41d6-9b08-d49a55b285b5,TEMP - CVIs And Revenue By Site By Month - Since FY23,,,,Aaron Olson
7135d473-b0b7-4004-88f7-856fdd510ab2,TEMP - DFS Offline Sites Since 2023,,,,Aaron Olson
982179ea-6e83-4030-9d55-e49e50df4bf6,TEMP - DXPromote - Derived Versus Provided Transaction Analysis,,,,Aaron Olson
a32bf5d8-906d-4f57-ba2e-0b5bb1eb2bdd,TEMP - DXPromote - Derived Versus Provided Transaction Analysis - Normalized,,,,Aaron Olson
5d255ea2-a86a-4236-8dec-815ef0f7a8a4,TEMP - DXPromote Initial Migration List,,Insertion order data from the ad sales workflow,inferred,Aaron Olson
6632872e-0fda-4ab3-ad97-96b12cbd9d61,TEMP - FP6 Meta Data Test,,,,Bill Binkiewicz
99ab01fa-446c-409f-9326-6a03fa64cc60,TEMP - ICS - Active Sites,,,,Aaron Olson
7605a7d4-d4c5-4837-8a06-55baa8255622,TEMP - ICS - Active Sites Not Requesting Spots,,,,GSTV-Domo-Admin
29bf1655-853c-4118-a15f-2afd91f0325e,TEMP - ICS Site Analysis - November 2024 - February 2025,,,,Aaron Olson
64da59ed-4c2e-4749-b7c1-34f9d65dde30,TEMP - ICS Sites - Diagnostic Insights,,,,Aaron Olson
72011334-bc7e-4893-95f7-a32f5a5e6705,TEMP - Identifying Missing Programmatic Revenue,,,,Aaron Olson
6637a6cd-bc5d-4af8-b9d8-541afda68e59,TEMP - Investigating Unvalidated Transaction Dataset Discrepancies,,Insertion order data from the ad sales workflow,inferred,Aaron Olson
2b892180-5e9c-4001-b9f8-ec9b2f9db295,TEMP - Master Station List Individual Site Delta Analysis - Row Per Day,,Master list of all GSTV gas station sites with location and operational attributes,inferred,Aaron Olson
45a2ece4-2f20-4917-a232-3efa3e109e9e,TEMP - Master Station List Individual Site Delta Analysis - Row Per Day Of Month,,Master list of all GSTV gas station sites with location and operational attributes,inferred,Aaron Olson
095099a9-0c80-4011-8509-334be7ce166f,TEMP - Monthly Revenue With Site Status History And Transactions For Analysis,,Historical record of site operational status changes,inferred,Aaron Olson
a2d53a07-6707-4a7a-a468-2939d489b8a4,TEMP - NVI Market Plan Comparison,,,,Aaron Olson
2e916570-58fb-472e-bc06-456df0843152,TEMP - NVI Testing - NVI - Configurable,,,,Aaron Olson
ff45f194-aa33-4abe-8dc2-b8cc2820c552,TEMP - NVI Testing - Transactions - Calculated Average Daily and Monthly Impressions,,,,Aaron Olson
de8bb57d-c6b3-4ebe-8fc1-da5b0000a401,TEMP - NVIs - Calculated Average Daily and Monthly Impressions - 365 Day Lookback,,,,Aaron Olson
309e9218-5efc-4fde-8701-279c488fad1e,TEMP - NVIs - Calculated Average Daily and Monthly Impressions - 90 Day Lookback,,,,Aaron Olson
045865ec-99fa-44ae-83af-82bce84ac890,TEMP - Open Exchange CPM Analysis,,,,Aaron Olson
87161772-82dd-4b80-bbb5-3197b494e417,TEMP - Output Testing - Initial Filter,,,,Aaron Olson
62892b57-1485-43ff-becb-02f45b8104d4,TEMP - Output Testing - Left Side,,,,Aaron Olson
7598c90b-ff2e-492f-8bf5-3f943a86a05c,TEMP - Output Testing - Right Side,,,,Aaron Olson
61756afd-2729-4b1d-9587-f6fda3a1665a,TEMP - Pluto Backfill,,,,GSTV-Domo-Admin
07bab826-155f-442a-9cf0-7ff309d04c50,TEMP - Programmatic - Vistar - All Revenue and Diagnostics - Daily By Site - Current Year,,Revenue data from Vistar programmatic advertising platform,inferred,Aaron Olson
3f5ecd46-ecd7-4fb4-9304-bf667f04bdbc,TEMP - Programmatic Exchange Revenue By Bidder By Site,,Programmatic exchange revenue from SSP partners,inferred,Aaron Olson
68873f43-8b3b-4c32-9c42-c49bef56d871,TEMP - Programmatic Performance By Program,,,,Bill Binkiewicz
8e01a64a-b236-41b7-8ae8-519e2dc261d2,TEMP - Project Pluto - Fill Rate - Prior Week,,,,Aaron Olson
7e7b437b-2219-4b82-822c-b2b86cc8b1e8,TEMP - Project Pluto - Fill Rate - Prior Week,Week of 4/21/2025,,existing,Aaron Olson
ccff890e-2157-4fe6-9446-b841be1afbad,TEMP - Rev Share Programmatic Output,,,,Aaron Olson
3bf59895-dc11-4aab-bb3c-b2023aeaaf25,TEMP - REV SHARE TROUBLESHOOTING - PROGRAMMATIC - CALCULATE MONTHLY REVENUE OUTPUT,,,,GSTV-Domo-Admin
4f830777-d186-4892-b0e0-76ec6e7a705b,TEMP - REV SHARE TROUBLESHOOTING - PROGRAMMATIC - Each Row Now Represents One IO With A Total And Breakouts Per Rev Share Grouping - OUTPUT,,,,GSTV-Domo-Admin
2ed9eb47-f0cc-4651-8d3d-ed8c511be688,TEMP - REV SHARE TROUBLESHOOTING - PROGRAMMATIC - EXCHANGE TO IO MAPPING OUTPUT,,,,GSTV-Domo-Admin
0c2c5352-23de-4979-b15c-e41e2ae97899,TEMP - Revenue Share - Site/State - Comparing Output vs Input,,,,Aaron Olson
55696ac2-6285-4b6a-b972-9f1da6b78a68,TEMP - Salesforce Duplicate Task Analysis,,,,Aaron Olson
476818f2-4231-412f-ba70-ec6a4af69b92,Temp - Sell Through V2,,,,GSTV-Domo-Admin
f0811d65-4bbe-4443-8888-9961740db094,TEMP - Site Revenue Per Month,,,,Aaron Olson
6d12eb7f-4138-41e5-b0da-a6310b4be575,TEMP - Site Status History per Day - Base Data Set - 2022/2023/2024/2025,,Daily site operational status history for granular status tracking,inferred,Aaron Olson
f289473c-53f5-48e4-8a97-4a3ed218e222,TEMP - Site Status History per Day - Data Schema,,Daily site operational status history for granular status tracking,inferred,Aaron Olson
24e95044-c56c-4a68-af39-079a55afae40,TEMP - Speedway/Casey's NVI Sources,,Data specific to the Casey's retailer network,inferred,Aaron Olson
d0e5d470-2800-493d-92dc-ae1634e34b79,TEMP - State Farm Vistar Delivery Reporting - Consolidated,Catch Up File To Seed The Process,,existing,Aaron Olson
1c1f35e4-dc9d-4e55-924a-d7385428b284,TEMP - Supply Accuracy Analysis,,,,Aaron Olson
7f6dae2a-0e03-4982-b8ae-5ea40522096d,TEMP - Terminals With Clock Issues,,,,Bill Binkiewicz
59579846-ac09-4b9e-a90f-2628e0d9f99d,TEMP - Testing Output For Days To Include,,,,Aaron Olson
ed811fce-0250-4803-bc5e-2837bad2b778,TEMP - Transactions Analysis - Month Over Month By Site,,,,Aaron Olson
d9ae65a3-453d-46db-bcf6-f058e5943573,TEMP - Transactions Analysis - November,,,,Aaron Olson
2c31c89d-7793-4a02-af17-bdf6a60eb064,TEMP - TROUBLESHOOTING  - 2024 Branch,,,,Aaron Olson
274cb874-48a9-4151-99c0-4365fded3665,TEMP - TROUBLESHOOTING - 2023 Branch,,,,Aaron Olson
7f1484b5-c55d-4622-8283-c7e7eeae0b88,TEMP - TROUBLESHOOTING - 2023 Branch,,,,Aaron Olson
7a930fa1-8d4d-46ed-82ab-38b226889f17,TEMP - TROUBLESHOOTING - Transactions And Site Status Join,,,,Aaron Olson
0ff300a7-fd00-41d7-b5d4-b2533d75d885,TEMP - Troubleshooting Impacted Locations Calculation,,,,Aaron Olson
eea83297-1070-488f-af76-968c1b828feb,TEMP - Unvalidated Transaction Data Set With Patched Data For Analysis,,Insertion order data from the ad sales workflow,inferred,Aaron Olson
d6e11510-a1fe-4632-b649-48c7f1e8a023,TEMP - Unvalidated Transaction Data Set With Patched Data For Analysis,,Insertion order data from the ad sales workflow,inferred,Aaron Olson
158fcfb7-9b8b-4f7e-957e-d21f65c317e5,TEMP - Unvalidated Transactions - Hourly - Data Schema,,Raw unvalidated fuel transaction data before QA processing,inferred,Aaron Olson
eb68068f-b90b-4f1f-bada-7c0496ca45aa,TEMP - Unvalidated Transactions - Hourly - January and February 2022,,Raw unvalidated fuel transaction data before QA processing,inferred,Aaron Olson
4e233943-c63c-452c-ace1-cea416a6b472,TEMP - View of Sites,,,,Aaron Olson
87f24dc2-a86f-489a-804e-910573d64111,TEMP - Vistar - SPP Reporting By Site By Deal TTM,,,,Aaron Olson
7ebed331-2b13-4ce9-9cc4-6393099027d7,TEMP - Vistar - Weekly Operating Hours - Troubleshooting,,,,Aaron Olson
f876d2c1-7467-422f-ad21-3354727e4b1d,TEMP - Vistar Diagnostic Insights - Q1 2024,,Daily diagnostic data from Vistar for monitoring programmatic ad delivery health,inferred,Aaron Olson
cffeab76-afb9-40de-a1e5-aa975acaea31,TEMP - Vistar Diagnostic Insights - Q2 2024,,Daily diagnostic data from Vistar for monitoring programmatic ad delivery health,inferred,Aaron Olson
c095b81d-6e44-4640-b24a-65e69471795e,TEMP - Vistar Diagnostic Insights - Q4 2024,,Daily diagnostic data from Vistar for monitoring programmatic ad delivery health,inferred,Aaron Olson
1514507c-3f59-43b2-b467-65497ccde438,TEMP - Vistar Diagnostic Insights - Q4 2024,,Daily diagnostic data from Vistar for monitoring programmatic ad delivery health,inferred,Aaron Olson
f714dceb-ae70-46f1-86c6-fbb7e08903af,Temp Site by DMA,,,,Adam Doughty
ee70c321-0f49-4226-b4ad-9907027702b5,Temp Site by Retailer,,,,Adam Doughty
78c66411-77bc-4103-92d8-6e8643ed3610,TEMP_GSTVDataGovernance,,Domo platform governance and usage statistics for instance monitoring,inferred,GSTV-Domo-Admin
5b3729a6-3456-40ab-831c-3caca8448192,TEMP_PatchTransactions_Gilbarco_20251209,,,,GSTV-Domo-Admin
06c13d11-2ae8-47fe-bc7e-bb3859d35abf,TEMP_PatchTransactions_Speedway_20251211,File for patching Speedway transactions on 12/11/2025,,existing,GSTV-Domo-Admin
cc98fc23-b3c3-46d9-8d9d-ce2d77abb3ea,Temporary - Site Metrics - Network - Monthly Change - Restating Historic Data,,,,Aaron Olson
4564f96f-f3ea-49bd-a4c2-f0a257bad7ca,Test,,,,Abigail Kane
8448c0c1-456e-4a80-bb19-59cd71036b43,TEST,,,,Abigail Kane
2bdf48fc-f79a-4821-93be-d83de7546613,Test,,,,Abigail Kane
10a0343b-0b6c-48ea-82cd-ea7bc2df4da2,Test,,,,GSTV-Domo-Admin
51f3195b-9bad-4515-b8b5-2be1185fad48,Test & Sample Status,,,,Abigail Kane
dafabdb0-fc4e-423f-967f-f0680cb4dd02,TEST - Dataset Copy Demo,,,,GSTV-Domo-Admin
8b05f12e-0e8a-4fdf-9d56-109d0d11ca2a,Test - Deduplicated Ad Leases on _ID,,,,GSTV-Domo-Admin
42300684-9b8b-4f71-9ee2-5e533c05e5c9,Test - DS - Execution History Dataset Names - DF271,,Insertion order data from the ad sales workflow,inferred,GSTV-Domo-Admin
c2dcd2ba-4d44-44e9-bdb0-c2c6ba20a6e6,TEST - ICS Single Site Experience,,,,Bill Binkiewicz
fcb6266d-015f-4523-84ec-77ecd50d8fbe,TEST - Patch - SSP Revenue - Vistar Exchange,,,,GSTV-Domo-Admin
d5e6cec4-f407-4fec-a3c0-49f7f5b01f62,TEST - TDLINX,,,,Abigail Kane
58810be6-5ac0-4a0c-b354-e8e7e0c5676e,TEST - Transaction Data - 100 Casey's Sites,,Insertion order data from the ad sales workflow,inferred,Bill Binkiewicz
28aad3fc-a1fd-4c43-8d89-1ead7a0f11f3,Test 1,,,,Aaron Olson
4af00517-38d6-4308-b689-4f14cb45d085,Test 1,,,,Abigail Kane
872afe01-1b79-4e7b-bc53-55c4b6348dae,Test 2,,,,Abigail Kane
bd325d9c-b0a5-4f72-84f5-82061d893f27,Test 3,,,,Abigail Kane
585064d3-4706-45b9-8e74-626f7c2f4fe2,Test 3,,,,Aaron Olson
23e8666e-19af-4cfe-8166-f2f2dd6a593c,Test 4,,,,Aaron Olson
44220bc3-9d2e-4c8f-90cb-cb5c6f13961e,Test After Filter,,,,Aaron Olson
d1305698-e399-4fea-a1e8-f49c1d034dc0,Test after Join w/ Siteds Base,,,,Aaron Olson
69c78020-d1bb-4116-94ee-a98fc48c2192,Test after removal,,,,Aaron Olson
02b159f9-be67-4999-a7c8-3f2f1142a1ba,Test Data Quality - Salesforce IO - Rev Share Pre Check,,,,Kayla Cekal
c0adce0e-249a-4f5e-bdce-d536cb90493d,Test Data Quality - Salesforce IO - Rev Share Pre Check,,,,Abigail Kane
4ba497b2-b8bd-4b20-be9e-510542a78216,Test Data Quality - Vistar IO - Rev Share Pre Check,,,,Kayla Cekal
2b9a9f3a-aeca-4b30-9eda-94be83175e4b,Test Data Quality - Vistar IO - Rev Share Pre Check,,,,Abigail Kane
69c6bc29-9cee-4dab-b3eb-efb76745a7ad,Test Form,Autogenerated by App 1592113596,,existing,GSTV-Domo-Admin
ac5ec1bc-f069-48a1-8acc-1841500c536a,TEST ICS Asset Report Data,,,,Bill Binkiewicz
5b573d32-54b7-4f4f-bb56-2577fedac250,Test ICS Validation Data Before Join on Master Data List,,Insertion order data from the ad sales workflow,inferred,Bill Binkiewicz
2e822e9e-9fd5-41b3-bce6-db5b69960950,Test IO Override,,,,Aaron Olson
5322b58b-34ce-49ad-aba5-7f92cc92852b,Test Output 1,,,,Abigail Kane
bc73b95c-7c1c-43cf-bcbc-05815b98b9ab,Test Output 2,,,,Abigail Kane
dc526dcf-2e51-4668-943a-0fd470952818,"test VG-016 Every Wayne Dover in Montana Minus Hispanic, AAFES",,,,Al Minetola
b7b5a7ef-7e11-4bc3-824a-7ff8df6f6b66,Test2,,,,Abigail Kane
6aab085b-7139-4f0d-b8ce-010825f12581,test2,,,,Abigail Kane
6eb298b5-adcb-4feb-a971-de1abac00b23,Test3,,,,Abigail Kane
0796492d-1198-4efc-b8d2-a80dc0d3df5d,Test4,,,,Abigail Kane
698f705d-39f4-4085-81f2-57e6c45bc03c,TEST_KRYPTON - Averages including duplicates.,,Data supporting the Project Krypton analytics initiative,inferred,Aaron Olson
5c4f1574-f6d1-41e8-8a3d-c809c3095736,TEST_KRYPTON - Gilbarco - Transactions - Live - Hourly - Matched,,Data supporting the Project Krypton analytics initiative,inferred,GSTV-Domo-Admin
c802df1d-25ea-4e4c-8952-1d422d39a176,TEST_KRYPTON - Gilbarco - Transactions - Live - Hourly - Not Matched,,Data supporting the Project Krypton analytics initiative,inferred,GSTV-Domo-Admin
d37faad1-28f6-4554-9df6-029215360b25,TEST_KRYPTON - Site Status History Per Day - Configurable,Change date and network to create matched & unmatched datasets,,existing,GSTV-Domo-Admin
666ff319-afd5-4320-8f25-fe188b0e3517,TEST_KRYPTON Wayne - Transactions - Live - Hourly - Matched,,Data supporting the Project Krypton analytics initiative,inferred,GSTV-Domo-Admin
e593d944-ef2a-4814-882c-7cc733cdcf76,TEST_KRYPTON Wayne - Transactions - Live - Hourly - Not Matched,,Data supporting the Project Krypton analytics initiative,inferred,GSTV-Domo-Admin
a5352bbd-dafe-4746-9df3-2652ec471ab9,TEST_VEGAS - User Input - Contract Details,,,,GSTV-Domo-Admin
bcf2e388-789a-4c41-857a-696d4a9225b1,TEST_VEGAS - User Input - IO Details,,,,GSTV-Domo-Admin
103ec61d-491f-403b-9384-8145372ff975,TEST_VEGAS - User Input Validation - Contract Input Not Matched,,,,GSTV-Domo-Admin
14608dc7-8599-44fb-a984-e79103d851fc,TEST_VEGAS - Validated User Input - Contract Matched to IOs,,,,GSTV-Domo-Admin
be35f690-c8a4-46ac-8b19-d6e6819cfc0b,Testing Casey's Transaction Data for 100 Sites,,Insertion order data from the ad sales workflow,inferred,Bill Binkiewicz
2512b8f3-69a3-4a74-bd8d-331d0fc052b0,Testing Filter,Testing filter to see if 10 dover sites will be included,,existing,Aaron Olson
c17b0bf2-facc-4ad4-a907-2998b8f1066e,TLS 1.0 Flagged Sites,Sites originally Flagged Unsellable due to Windows XP and/or TLS 1.0 connection to S3.  Tracking health over time.,,existing,Adam Doughty
802f4bd5-6b53-4c9a-a7d3-7ffb41532907,Todays Plays by Creative,,,,Minu Sara Thomas
17fa977c-54cb-4ad7-93aa-d52b5941ebdb,Top 200 Retailers,https://gstv55-my.sharepoint.com/:x:/g/personal/dan_trotzer_gstv_com/EXk81JnY7-pKlybx5-6heZIBO5IyfX4quePOshHCC2DOCg,,existing,Adam Doughty
ec10002f-d286-43f3-979d-1711eef34eaa,TPM Q4 2025 PTO Report.xlsx,,Uploaded Excel spreadsheet data,inferred,Bill Binkiewicz
8f75a983-1d6c-4622-9b26-730f7c34b7bb,TPP Monthly Impression Report,Monthly Transactions for month prior to current calendar month,,existing,Aaron Olson
80b07a33-81da-42ea-a5ee-03bfca21bb99,Traffic Instructions - Previous Month,,"Traffic instruction data defining scheduled ad content, timing, and placement rules",inferred,Aaron Olson
f6d0d761-2ab7-430b-b108-56f90361cb3a,Traffic Instructions - Previous Month - Manual Overrides,,"Traffic instruction data defining scheduled ad content, timing, and placement rules",inferred,Aaron Olson
df7c0373-536a-48a7-b681-d11bbe996d1a,Traffic Instructions - Previous Month - Manual Overrides - Filterable,,"Traffic instruction data defining scheduled ad content, timing, and placement rules",inferred,Abigail Kane
7909a485-5fdd-4ac1-ac91-4864b2f481e4,Traffic Instructions - Previous Month by Day by Site - TIM Test,,"Traffic instruction data defining scheduled ad content, timing, and placement rules",inferred,Kayla Cekal
32b244b6-716a-4c90-8b9b-ddef47b8dd81,Traffic Instructions - Rev Share - Base Data Set,"Master dataset used for monitoring, rev share. Daily data beginning 2022-06-01",,existing,GSTV-Domo-Admin
769dcb00-aad0-44bf-9904-ec3c08e7b4de,Traffic Instructions - Updated 5.26.22,,"Traffic instruction data defining scheduled ad content, timing, and placement rules",inferred,Kayla Cekal
913413c6-51e4-4e5c-a259-27665bba1dcf,Trafficking Instructions - Manual Override - Whats Trending,,,,Aaron Olson
a32e6425-00b9-4faf-bedd-f033ff9f2748,Transaction Data Assembler Audit - 2024/2025 Speedway and Dover,Daily site data,,existing,GSTV-Domo-Admin
eca0c3ba-c062-46d4-a8eb-0afc39cf556c,Transaction Monitoring - ETL Input,Filtered view of data assembler output. Includes previous 35 days of data for all networks.,,existing,GSTV-Domo-Admin
cf9d133e-8ffb-4cbe-89d6-c5314e7a1e0c,Transaction Monitoring Dashboard,,Transaction volume monitoring data for operational alerts,inferred,GSTV-Domo-Admin
ff47f496-d5c2-468c-976a-30ab27cc30f6,"Transaction Patch - Speedway, Dec 14 2025",,Data specific to the Speedway retailer network,inferred,GSTV-Domo-Admin
011df630-57f3-4fd7-8dd9-c80cf54b90b4,"Transaction Patch - Speedway, Dec 19 2025",,Data specific to the Speedway retailer network,inferred,GSTV-Domo-Admin
6d9318ed-18a0-4c4c-a909-31431fdbccb7,Transactions,,Fuel transaction data for site activity monitoring,inferred,GSTV-Domo-Admin
73149f3b-91af-4960-9780-e5e5e13d6cec,"Transactions - By Date, GTV, Hourly, Daily",,Fuel transaction data for site activity monitoring,inferred,Adam Doughty
ebb580ab-5a99-43c2-9cbe-5d331be72ab7,"Transactions - By Date, Network, Hourly",,Fuel transaction data for site activity monitoring,inferred,Adam Doughty
a7598ff1-cf79-4a4e-8c47-4326b3cc448e,Transactions - By Month By Site - 2021,,Fuel transaction data for site activity monitoring,inferred,Aaron Olson
59b12b75-d2e0-44ce-9f90-0da448bb6b71,Transactions - Calculated Average Daily and Monthly Impressions,,Fuel transaction data for site activity monitoring,inferred,Aaron Olson
aa67ee2b-9827-44bf-93be-b81a1aa41236,Transactions - Certification - Split Column,,Fuel transaction data for site activity monitoring,inferred,Garrett Kohler
b8fcca7b-ce9a-47f4-ab1a-bb73b58179a1,Transactions - Certification - Split Column,,Fuel transaction data for site activity monitoring,inferred,Garrett Kohler
af46664b-890f-4c09-8014-b2c0b3d01b16,Transactions - Gilbarco ICS,Load gilbarco transactions from Snowflake,,existing,GSTV-Domo-Admin
6e839ef0-fb56-4822-9143-fb469d8e5355,Transactions - Gilbarco ICS - from UNVALIDATED_TRANSACTION,,Data from the Gilbarco ICS network,inferred,GSTV-Domo-Admin
98063ae3-ad89-40d3-ba09-eddf9d316eb0,Transactions - Monitor - Load into Domo,,Fuel transaction data for site activity monitoring,inferred,GSTV-Domo-Admin
710f3862-d05e-4b19-97f7-bfc226ce528a,"Transactions - Monitoring - Data Assembler Output - by Day, by Network",,Transaction volume monitoring data for operational alerts,inferred,GSTV-Domo-Admin
ffb9f38f-55aa-49bc-8d66-252d2db1c973,Transactions - Monitoring - Historic,,Transaction volume monitoring data for operational alerts,inferred,GSTV-Domo-Admin
a717eccb-26cb-4396-993b-9c4f152b4a29,Transactions - Monitoring - Most Recent Day - Dover,,Transaction volume monitoring data for operational alerts,inferred,GSTV-Domo-Admin
5a88bf4b-3eb3-4eba-b850-6855bad63010,Transactions - Monitoring - Most Recent Day - Speedway,All Networks Most Recent Day Transaction Data Aggregated,,existing,GSTV-Domo-Admin
4c5919b5-5006-4011-a7b0-0845acb5a9cc,Transactions - Patch - Site Status History,,Historical record of site operational status changes,inferred,GSTV-Domo-Admin
40c8f1f3-952d-47be-bfb9-4d1668c68437,Transactions - Speedway - March 26,,Data specific to the Speedway retailer network,inferred,GSTV-Domo-Admin
f27af5fd-dcc0-4513-bd12-f3342f4d76ea,Transactions Analysis,,Fuel transaction data for site activity monitoring,inferred,Adam Doughty
bd4359c7-126a-44f1-bd0b-cb4c82ab7452,Transactions and NVI by site by month,,Impression measurement data for ad delivery tracking,inferred,Adam Doughty
4e377b6a-2fbc-4b6b-8fa8-77db534c1dbf,Transactions by Date by Site Since 2021,,Fuel transaction data for site activity monitoring,inferred,Adam Doughty
649a935e-652a-4513-bb78-1b8da639a6ec,Transactions by Network by Site by Date,,Fuel transaction data for site activity monitoring,inferred,Adam Doughty
789eb8c8-ba00-45df-a327-d61446763f19,Transactions per site by month,,Fuel transaction data for site activity monitoring,inferred,Adam Doughty
392a6514-ef84-4fe3-b959-a7620f7f15f2,Trouble shoot,,,,Abigail Kane
86d4c01f-43c2-4e45-b888-622bedada1ca,Trouble shoot off of line items,,,,GSTV-Domo-Admin
000ca423-aff2-4118-a244-e0ee99f36b2c,Trouble shoot off of Venues,,,,GSTV-Domo-Admin
44f7568c-e151-4ca3-9e72-285c251867ec,Trouble shoot PoP & Transactions,,Fuel transaction data for site activity monitoring,inferred,Kayla Cekal
65e5aaa7-22eb-47ca-ad90-64afb29094b1,Troubleshoot - Join 2,,Operational monitoring and data governance metrics,inferred,Kayla Cekal
8e532945-6d95-4f6c-b51d-9b3db42f33b6,Troubleshoot - Monthly Join,,Operational monitoring and data governance metrics,inferred,Kayla Cekal
df7b97fd-aeac-4a4b-bdd5-b121a0bcde50,Troubleshooting - After Advertiser Joins,,Operational monitoring and data governance metrics,inferred,Aaron Olson
634173ae-d12b-41c0-98a8-5cb164aed76b,Troubleshooting - After Buying Agency Joins,,Operational monitoring and data governance metrics,inferred,Aaron Olson
a8219dfe-bff6-4826-ad66-3778be792394,Troubleshooting - Site Metrics - Network - Monthly Change - Restating Historic Data,,Site-level analytics and performance data,inferred,Aaron Olson
d58ebbcd-a592-49d5-a955-3a0e951ef952,Troubleshooting Join - OPP/IO Revenue,,,,Abigail Kane
edccd818-2b29-41ac-b574-12d72f37b82c,Troubleshooting Join Campaign Delivery Reporting,,Campaign delivery tracking data for monitoring ad execution against plan,inferred,Kayla Cekal
79c30072-7437-4df5-9ab6-40d38036444f,Troubleshooting Revenue,,,,Abigail Kane
127e95aa-4753-441b-af4b-8691e068431b,Troubleshooting site grouping,,Operational monitoring and data governance metrics,inferred,Abigail Kane
a3336ebc-e6ae-471d-938e-5631699cbe44,Troubleshooting Site Status join,,Site and location reference data,inferred,Abigail Kane
575d2306-0e04-4079-8945-9a26cbb05398,Truck Stop Sites (SAA),SF Export,,existing,Hailee Mcfarland
ba08a2c1-7dd4-42e6-902f-b762fd61afbd,TW - GSTV - screens (1).xlsx,,Uploaded Excel spreadsheet data,inferred,Antonio Bowens
02cb1ac4-a76f-4f74-8799-3c03d404321a,Txns Audit - From Campaign Validated Impressions - Base Data Set,,"Base dataset for campaign-level validated impression counts, used for billing and reporting",inferred,GSTV-Domo-Admin
cafb7fe1-fd55-4a0b-9a66-44ef9b168ce1,Txns Audit - From Campaign Validated Impressions - Base Data Set,,"Base dataset for campaign-level validated impression counts, used for billing and reporting",inferred,GSTV-Domo-Admin
6c36546b-095a-4d3e-981b-b72740b8eddb,Txns Audit - Hourly Transactions,"Gilbarco Transactions for 01/13/22, 01/14/22, 01/15/22, 01/05/23, 01/06/23, 01/07/23",,existing,GSTV-Domo-Admin
c33cdb62-b3b5-4f02-8ddc-2891c9a628a2,Unified Data Quality - IO Number Data Type Conversion - Revenue Share - Retailer Campaigns -,,Insertion order data from the ad sales workflow,inferred,Hailee Mcfarland
7702f956-4d36-4877-a54c-06701ba07647,Unified Retailer Campaigns - Casey's,,Data specific to the Casey's retailer network,inferred,Hailee Mcfarland
40822e67-5bf4-462b-beba-a9c1357ec3a0,Unified Retailer Campaigns - Circle K,,Data specific to the Circle K retailer network,inferred,Hailee Mcfarland
18bc727e-4b07-48d9-8733-c35eba36cfb1,Unified Retailer Campaigns - Speedway,,Data specific to the Speedway retailer network,inferred,Hailee Mcfarland
b505818d-8958-48f4-8a4d-2203bbd2988b,"Unique Files Played, Past 7 Days",For identifying sites playing a single file consistently,,existing,Adam Doughty
